DOCUMENT_NAME,chunk_id,chunk_sequence_number,chunk_type,chunk_content_raw,chunk_content,chunk_text_length,chunk_word_count,page,box_l,box_t,box_r,box_b,prev_chunk_id,next_chunk_id,chunk_image_path,processed_at,ade_version,model_version
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,065fe219-f1a6-4c1f-9772-159ff74c2aad,11,text,"<a id='065fe219-f1a6-4c1f-9772-159ff74c2aad'></a>

Hospital, which patients contacted within 24 to 48 h after the onset of symptoms of the common cold. For inclusion in the study, patients had to self-diagnose the common cold based on their earlier experience of symptoms. In addition, clinical evidence of acute rhinorrhea, nasal congestion, and/or sore throat was confirmed by the study physician. Patients with tonsillitis and with previous histories of allergic rhinitis, any chronic illness, or use of regular medication were excluded. One study physician (T.P.) and one nurse examined all the patients participating in the study. The patients were all Caucasian. The mean age of the patients was 24.0 years for male students (n = 59) and 24.1 years for female students (n = 141). The study protocol was accepted by the ethical committee of the Turku University Hospital. A written informed consent was obtained from each patient.","Hospital, which patients contacted within 24 to 48 h after the onset of symptoms of the common cold. For inclusion in the study, patients had to self-diagnose the common cold based on their earlier experience of symptoms. In addition, clinical evidence of acute rhinorrhea, nasal congestion, and/or sore throat was confirmed by the study physician. Patients with tonsillitis and with previous histories of allergic rhinitis, any chronic illness, or use of regular medication were excluded. One study physician (T.P.) and one nurse examined all the patients participating in the study. The patients were all Caucasian. The mean age of the patients was 24.0 years for male students (n = 59) and 24.1 years for female students (n = 141). The study protocol was accepted by the ethical committee of the Turku University Hospital. A written informed consent was obtained from each patient.",884,142,0,0.498871922,0.436785758,0.898749828,0.554009318,3ba21831-cec6-47d1-a316-bb28ee8ba952,3579c484-fcab-4235-b09c-550c1066ca42,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_0/text.065fe219-f1a6-4c1f-9772-159ff74c2aad.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,3579c484-fcab-4235-b09c-550c1066ca42,12,text,"<a id='3579c484-fcab-4235-b09c-550c1066ca42'></a>

At the first visit, a nasopharyngeal aspirate was collected with a disposable mucus extractor from all the patients. Disposable plastic gloves were used, and all surfaces were wiped with disinfectant to avoid possible contamination among the patients. Three sterile cotton swabs were dipped into the mucus, and these were then placed in separate viral transport medium tubes (0.5% bovine serum albumin and antibiotics in tryptose phosphate broth) for PCR assay and virus culture. The rest of the mucus was used for virus antigen detection. All virus culture tubes were immediately frozen at -70°C prior to subsequent processing. A blood sample was collected for serological analyses. The patients returned on day 7, when a new nasopharyngeal aspirate was taken. The final visit was on day 21, when the second blood sample was taken.","At the first visit, a nasopharyngeal aspirate was collected with a disposable mucus extractor from all the patients. Disposable plastic gloves were used, and all surfaces were wiped with disinfectant to avoid possible contamination among the patients. Three sterile cotton swabs were dipped into the mucus, and these were then placed in separate viral transport medium tubes (0.5% bovine serum albumin and antibiotics in tryptose phosphate broth) for PCR assay and virus culture. The rest of the mucus was used for virus antigen detection. All virus culture tubes were immediately frozen at -70°C prior to subsequent processing. A blood sample was collected for serological analyses. The patients returned on day 7, when a new nasopharyngeal aspirate was taken. The final visit was on day 21, when the second blood sample was taken.",832,132,0,0.49960351,0.55209595,0.898468733,0.663066447,065fe219-f1a6-4c1f-9772-159ff74c2aad,4ce1051a-1a5c-4836-99a8-e77d3f802467,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_0/text.3579c484-fcab-4235-b09c-550c1066ca42.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,4ce1051a-1a5c-4836-99a8-e77d3f802467,13,text,"<a id='4ce1051a-1a5c-4836-99a8-e77d3f802467'></a>

Virus antigen detection, serology, and isolation. Viral antigens were detected by time-resolved fluoroimmunoassay for seven common respiratory viruses (adenovirus; respiratory syncytial virus [RSV]; parainfluenza virus types 1, 2, and 3; and influenza A and B viruses) as described previously (5). Serology for the same viruses was done with antigens prepared at the Department of Virology, University of Turku, by an enzyme immunoassay (EIA) as described previously (20).","Virus antigen detection, serology, and isolation. Viral antigens were detected by time-resolved fluoroimmunoassay for seven common respiratory viruses (adenovirus; respiratory syncytial virus [RSV]; parainfluenza virus types 1, 2, and 3; and influenza A and B viruses) as described previously (5). Serology for the same viruses was done with antigens prepared at the Department of Virology, University of Turku, by an enzyme immunoassay (EIA) as described previously (20).",472,67,0,0.4994739,0.66378057,0.898777366,0.725303531,3579c484-fcab-4235-b09c-550c1066ca42,04051749-2e5c-423c-a306-bbf8f96d629d,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_0/text.4ce1051a-1a5c-4836-99a8-e77d3f802467.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,04051749-2e5c-423c-a306-bbf8f96d629d,14,text,"<a id='04051749-2e5c-423c-a306-bbf8f96d629d'></a>

For measuring coronavirus antibodies, crude EIA antigens (microsomal fraction) were prepared from coronavirus OC43- and 229E-infected cells and uninfected control antigen RD cells (human embryonal rhabdomyosarcoma cells) as described for mouse brain homogenate (13). Seeds for virus and cells (originally from the American Type Culture Collection) were kindly provided by K. Holmes (University of Health Sciences, Bethesda, Md.). Microtiter plates with 96 wells (Maxisorb; Nunc, Roskilde, Denmark) were coated with each of the antigens (2.5 µg/ml) and used in a standard single-dilution (1:200) EIA procedure with the sera in duplicate. Known positive and negative sera were used to control inter-assay variation. Criteria for a significant increase or decrease between the titers were determined in advance, and a twofold-or-greater difference in specific absorbances of paired sera was found to be a reliable marker. Assay of serial dilutions of the paired sera was used to clarify equivocal results.","For measuring coronavirus antibodies, crude EIA antigens (microsomal fraction) were prepared from coronavirus OC43- and 229E-infected cells and uninfected control antigen RD cells (human embryonal rhabdomyosarcoma cells) as described for mouse brain homogenate (13). Seeds for virus and cells (originally from the American Type Culture Collection) were kindly provided by K. Holmes (University of Health Sciences, Bethesda, Md.). Microtiter plates with 96 wells (Maxisorb; Nunc, Roskilde, Denmark) were coated with each of the antigens (2.5 µg/ml) and used in a standard single-dilution (1:200) EIA procedure with the sera in duplicate. Known positive and negative sera were used to control inter-assay variation. Criteria for a significant increase or decrease between the titers were determined in advance, and a twofold-or-greater difference in specific absorbances of paired sera was found to be a reliable marker. Assay of serial dilutions of the paired sera was used to clarify equivocal results.",1002,146,0,0.499869436,0.725605011,0.899064183,0.85848105,4ce1051a-1a5c-4836-99a8-e77d3f802467,2734e942-49a1-4519-a408-180c36bf9873,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_0/text.04051749-2e5c-423c-a306-bbf8f96d629d.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,2734e942-49a1-4519-a408-180c36bf9873,15,text,"<a id='2734e942-49a1-4519-a408-180c36bf9873'></a>

Virus culture was done by using the Ohio strain of HeLa cells and human foreskin fibroblasts according to routine procedure as described previously (1). Cell cultures exhibiting cytopathogenic effect were passaged once, and the supernatant of the cell culture fluid was further tested by antigen detection. Those samples positive by virus culture but negative by rhinovirus PCR were tested for acid lability.","Virus culture was done by using the Ohio strain of HeLa cells and human foreskin fibroblasts according to routine procedure as described previously (1). Cell cultures exhibiting cytopathogenic effect were passaged once, and the supernatant of the cell culture fluid was further tested by antigen detection. Those samples positive by virus culture but negative by rhinovirus PCR were tested for acid lability.",408,62,0,0.500547826,0.858144879,0.89967066,0.920447111,04051749-2e5c-423c-a306-bbf8f96d629d,e0603087-29b5-406b-86fb-21885343a045,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_0/text.2734e942-49a1-4519-a408-180c36bf9873.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,e0603087-29b5-406b-86fb-21885343a045,16,marginalia,"<a id='e0603087-29b5-406b-86fb-21885343a045'></a>

539",539,3,1,0,0.475709379,0.930508554,0.501076281,0.945162356,2734e942-49a1-4519-a408-180c36bf9873,974b10b3-b32f-4ab5-8d77-2b82ce2df9ec,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_0/marginalia.e0603087-29b5-406b-86fb-21885343a045.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,974b10b3-b32f-4ab5-8d77-2b82ce2df9ec,17,marginalia,"<a id='974b10b3-b32f-4ab5-8d77-2b82ce2df9ec'></a>

Downloaded from https://journals.asm.org/journal/jcm on 29 June 2025 by 2601:1c2:4100:b330:acaf:796b:f6fc:bfa5.",Downloaded from https://journals.asm.org/journal/jcm on 29 June 2025 by 2601:1c2:4100:b330:acaf:796b:f6fc:bfa5.,111,9,0,0.95051682,0.498396695,0.976089597,0.977166474,e0603087-29b5-406b-86fb-21885343a045,e80ebf2f-7b7b-4dc3-a66e-9b0a2201edfb,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_0/marginalia.974b10b3-b32f-4ab5-8d77-2b82ce2df9ec.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,e80ebf2f-7b7b-4dc3-a66e-9b0a2201edfb,18,marginalia,"<a id='e80ebf2f-7b7b-4dc3-a66e-9b0a2201edfb'></a>

540",540,3,1,1,0.077425331,0.053236056,0.105218828,0.068245836,974b10b3-b32f-4ab5-8d77-2b82ce2df9ec,536e5abd-a637-4ae5-abed-b127e11953ff,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/marginalia.e80ebf2f-7b7b-4dc3-a66e-9b0a2201edfb.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,536e5abd-a637-4ae5-abed-b127e11953ff,19,text,"<a id='536e5abd-a637-4ae5-abed-b127e11953ff'></a>

MÄKELÄ ET AL.",MÄKELÄ ET AL.,13,3,1,0.125673622,0.052786332,0.246626765,0.069511041,e80ebf2f-7b7b-4dc3-a66e-9b0a2201edfb,d56a43b5-c2a5-41ab-915f-eeaa1c9a1bed,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/text.536e5abd-a637-4ae5-abed-b127e11953ff.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,d56a43b5-c2a5-41ab-915f-eeaa1c9a1bed,20,text,"<a id='d56a43b5-c2a5-41ab-915f-eeaa1c9a1bed'></a>

J. CLIN. MICROBIOL.",J. CLIN. MICROBIOL.,19,3,1,0.776057363,0.052827314,0.899582028,0.068774149,536e5abd-a637-4ae5-abed-b127e11953ff,89791dc5-23fc-47a8-8a52-3de5ea7e835f,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/text.d56a43b5-c2a5-41ab-915f-eeaa1c9a1bed.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,89791dc5-23fc-47a8-8a52-3de5ea7e835f,21,table,"<a id='89791dc5-23fc-47a8-8a52-3de5ea7e835f'></a>

TABLE 1. Microbiological findings for 200 patients with signs and symptoms of the common cold
<table id=""1-1"">
<tr><td id=""1-2""></td><td id=""1-3"" colspan=""4"">No. (%) of patients positive by:</td><td id=""1-4"" rowspan=""2"">Total no. of patients (%)</td></tr>
<tr><td id=""1-5"">Organism or infection</td><td id=""1-6"">Virus antigen detection</td><td id=""1-7"">Virus culture</td><td id=""1-8"">Rhinovirus PCR</td><td id=""1-9"">Serology</td></tr>
<tr><td id=""1-a"">Rhinovirus</td><td id=""1-b""></td><td id=""1-c"">80 (40)</td><td id=""1-d"">103 (51.5)</td><td id=""1-e""></td><td id=""1-f"">105 (52.5)</td></tr>
<tr><td id=""1-g"">Influenza A virus</td><td id=""1-h"">6 (3)</td><td id=""1-i"">3 (1.5)</td><td id=""1-j""></td><td id=""1-k"">9 (4.5)</td><td id=""1-l"">10 (5)</td></tr>
<tr><td id=""1-m"">Influenza B virus</td><td id=""1-n"">2 (1)</td><td id=""1-o"">1 (0.5)</td><td id=""1-p""></td><td id=""1-q"">1 (0.5)</td><td id=""1-r"">2 (1)</td></tr>
<tr><td id=""1-s"">Adenovirus</td><td id=""1-t"">1 (0.5)</td><td id=""1-u""></td><td id=""1-v""></td><td id=""1-w"">1 (0.5)</td><td id=""1-x"">2(1)</td></tr>
<tr><td id=""1-y"">Parainfluenza virus type 1</td><td id=""1-z"">1 (0.5)</td><td id=""1-A"">1 (0.5)</td><td id=""1-B""></td><td id=""1-C""></td><td id=""1-D"">1(0.5)</td></tr>
<tr><td id=""1-E"">Parainfluenza virus type 2</td><td id=""1-F""></td><td id=""1-G""></td><td id=""1-H""></td><td id=""1-I"">2 (1)</td><td id=""1-J"">2(1)</td></tr>
<tr><td id=""1-K"">Parainfluenza virus type 3</td><td id=""1-L"">3 (1.5)</td><td id=""1-M"">3 (1.5)</td><td id=""1-N""></td><td id=""1-O""></td><td id=""1-P"">3(1.5)</td></tr>
<tr><td id=""1-Q"">Parainfluenza virus type 1 or 3</td><td id=""1-R""></td><td id=""1-S""></td><td id=""1-T""></td><td id=""1-U"">5 (2.5)</td><td id=""1-V"">1(0.5)</td></tr>
<tr><td id=""1-W"">RSV</td><td id=""1-X"">4(2)</td><td id=""1-Y"">3 (1.5)</td><td id=""1-Z""></td><td id=""1-10"">3 (1.5)</td><td id=""1-11"">4 (2)</td></tr>
<tr><td id=""1-12"">Enterovirus</td><td id=""1-13""></td><td id=""1-14""></td><td id=""1-15""></td><td id=""1-16"">1 (0.5)</td><td id=""1-17"">1 (0.5)</td></tr>
<tr><td id=""1-18"">Coronavirus OC43</td><td id=""1-19""></td><td id=""1-1a""></td><td id=""1-1b""></td><td id=""1-1c"">7 (3.5)</td><td id=""1-1d"">7 (3.5)</td></tr>
<tr><td id=""1-1e"">Coronavirus 229E</td><td id=""1-1f""></td><td id=""1-1g""></td><td id=""1-1h""></td><td id=""1-1i"">10 (5)</td><td id=""1-1j"">10 (5)</td></tr>
<tr><td id=""1-1k"">C. pneumoniae</td><td id=""1-1l""></td><td id=""1-1m""></td><td id=""1-1n""></td><td id=""1-1o"">4 (2)</td><td id=""1-1p"">4 (2)</td></tr>
<tr><td id=""1-1q"">M. pneumoniae</td><td id=""1-1r""></td><td id=""1-1s""></td><td id=""1-1t""></td><td id=""1-1u"">1 (0.5)</td><td id=""1-1v"">1(0.5)</td></tr>
<tr><td id=""1-1w"">S. pneumoniae</td><td id=""1-1x""></td><td id=""1-1y""></td><td id=""1-1z""></td><td id=""1-1A"">1 (0.5)</td><td id=""1-1B"">1(0.5)</td></tr>
<tr><td id=""1-1C"">H. influenzae</td><td id=""1-1D""></td><td id=""1-1E""></td><td id=""1-1F""></td><td id=""1-1G"">1 (0.5)</td><td id=""1-1H"">1(0.5)</td></tr>
<tr><td id=""1-1I"">M. catarrhalis</td><td id=""1-1J""></td><td id=""1-1K""></td><td id=""1-1L""></td><td id=""1-1M""></td><td id=""1-1N"">0</td></tr>
<tr><td id=""1-1O"">Double viral infection</td><td id=""1-1P""></td><td id=""1-1Q""></td><td id=""1-1R""></td><td id=""1-1S""></td><td id=""1-1T"">10 (5)</td></tr>
<tr><td id=""1-1U"">Viral and bacterial infections</td><td id=""1-1V""></td><td id=""1-1W""></td><td id=""1-1X""></td><td id=""1-1Y""></td><td id=""1-1Z"">6 (3)</td></tr>
<tr><td id=""1-20"">Total</td><td id=""1-21"">17 (8.5)</td><td id=""1-22"">91 (45.5)</td><td id=""1-23"">103 (51.5)</td><td id=""1-24"">46 (23)</td><td id=""1-25"">139 (69.5)</td></tr>
</table>","TABLE 1. Microbiological findings for 200 patients with signs and symptoms of the common cold
<table id=""1-1"">
<tr><td id=""1-2""></td><td id=""1-3"" colspan=""4"">No. (%) of patients positive by:</td><td id=""1-4"" rowspan=""2"">Total no. of patients (%)</td></tr>
<tr><td id=""1-5"">Organism or infection</td><td id=""1-6"">Virus antigen detection</td><td id=""1-7"">Virus culture</td><td id=""1-8"">Rhinovirus PCR</td><td id=""1-9"">Serology</td></tr>
<tr><td id=""1-a"">Rhinovirus</td><td id=""1-b""></td><td id=""1-c"">80 (40)</td><td id=""1-d"">103 (51.5)</td><td id=""1-e""></td><td id=""1-f"">105 (52.5)</td></tr>
<tr><td id=""1-g"">Influenza A virus</td><td id=""1-h"">6 (3)</td><td id=""1-i"">3 (1.5)</td><td id=""1-j""></td><td id=""1-k"">9 (4.5)</td><td id=""1-l"">10 (5)</td></tr>
<tr><td id=""1-m"">Influenza B virus</td><td id=""1-n"">2 (1)</td><td id=""1-o"">1 (0.5)</td><td id=""1-p""></td><td id=""1-q"">1 (0.5)</td><td id=""1-r"">2 (1)</td></tr>
<tr><td id=""1-s"">Adenovirus</td><td id=""1-t"">1 (0.5)</td><td id=""1-u""></td><td id=""1-v""></td><td id=""1-w"">1 (0.5)</td><td id=""1-x"">2(1)</td></tr>
<tr><td id=""1-y"">Parainfluenza virus type 1</td><td id=""1-z"">1 (0.5)</td><td id=""1-A"">1 (0.5)</td><td id=""1-B""></td><td id=""1-C""></td><td id=""1-D"">1(0.5)</td></tr>
<tr><td id=""1-E"">Parainfluenza virus type 2</td><td id=""1-F""></td><td id=""1-G""></td><td id=""1-H""></td><td id=""1-I"">2 (1)</td><td id=""1-J"">2(1)</td></tr>
<tr><td id=""1-K"">Parainfluenza virus type 3</td><td id=""1-L"">3 (1.5)</td><td id=""1-M"">3 (1.5)</td><td id=""1-N""></td><td id=""1-O""></td><td id=""1-P"">3(1.5)</td></tr>
<tr><td id=""1-Q"">Parainfluenza virus type 1 or 3</td><td id=""1-R""></td><td id=""1-S""></td><td id=""1-T""></td><td id=""1-U"">5 (2.5)</td><td id=""1-V"">1(0.5)</td></tr>
<tr><td id=""1-W"">RSV</td><td id=""1-X"">4(2)</td><td id=""1-Y"">3 (1.5)</td><td id=""1-Z""></td><td id=""1-10"">3 (1.5)</td><td id=""1-11"">4 (2)</td></tr>
<tr><td id=""1-12"">Enterovirus</td><td id=""1-13""></td><td id=""1-14""></td><td id=""1-15""></td><td id=""1-16"">1 (0.5)</td><td id=""1-17"">1 (0.5)</td></tr>
<tr><td id=""1-18"">Coronavirus OC43</td><td id=""1-19""></td><td id=""1-1a""></td><td id=""1-1b""></td><td id=""1-1c"">7 (3.5)</td><td id=""1-1d"">7 (3.5)</td></tr>
<tr><td id=""1-1e"">Coronavirus 229E</td><td id=""1-1f""></td><td id=""1-1g""></td><td id=""1-1h""></td><td id=""1-1i"">10 (5)</td><td id=""1-1j"">10 (5)</td></tr>
<tr><td id=""1-1k"">C. pneumoniae</td><td id=""1-1l""></td><td id=""1-1m""></td><td id=""1-1n""></td><td id=""1-1o"">4 (2)</td><td id=""1-1p"">4 (2)</td></tr>
<tr><td id=""1-1q"">M. pneumoniae</td><td id=""1-1r""></td><td id=""1-1s""></td><td id=""1-1t""></td><td id=""1-1u"">1 (0.5)</td><td id=""1-1v"">1(0.5)</td></tr>
<tr><td id=""1-1w"">S. pneumoniae</td><td id=""1-1x""></td><td id=""1-1y""></td><td id=""1-1z""></td><td id=""1-1A"">1 (0.5)</td><td id=""1-1B"">1(0.5)</td></tr>
<tr><td id=""1-1C"">H. influenzae</td><td id=""1-1D""></td><td id=""1-1E""></td><td id=""1-1F""></td><td id=""1-1G"">1 (0.5)</td><td id=""1-1H"">1(0.5)</td></tr>
<tr><td id=""1-1I"">M. catarrhalis</td><td id=""1-1J""></td><td id=""1-1K""></td><td id=""1-1L""></td><td id=""1-1M""></td><td id=""1-1N"">0</td></tr>
<tr><td id=""1-1O"">Double viral infection</td><td id=""1-1P""></td><td id=""1-1Q""></td><td id=""1-1R""></td><td id=""1-1S""></td><td id=""1-1T"">10 (5)</td></tr>
<tr><td id=""1-1U"">Viral and bacterial infections</td><td id=""1-1V""></td><td id=""1-1W""></td><td id=""1-1X""></td><td id=""1-1Y""></td><td id=""1-1Z"">6 (3)</td></tr>
<tr><td id=""1-20"">Total</td><td id=""1-21"">17 (8.5)</td><td id=""1-22"">91 (45.5)</td><td id=""1-23"">103 (51.5)</td><td id=""1-24"">46 (23)</td><td id=""1-25"">139 (69.5)</td></tr>
</table>",3527,255,1,0.075850844,0.083258122,0.902480483,0.400493771,d56a43b5-c2a5-41ab-915f-eeaa1c9a1bed,a64d8d65-3234-4994-97db-72ddf414ecd1,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/table.89791dc5-23fc-47a8-8a52-3de5ea7e835f.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,a64d8d65-3234-4994-97db-72ddf414ecd1,22,text,"<a id='a64d8d65-3234-4994-97db-72ddf414ecd1'></a>

Rhinovirus reverse transcription-PCR. Nucleic acids were isolated from the nasopharyngeal samples by using proteinase K-sodium dodecyl sulfate treatment followed by phenol extraction and ethanol precipitation. For detection of rhinoviruses, two reverse transcription-PCR assays were used (16). The first one utilizes primers from the conserved 5' noncoding region and the VP2 capsid protein coding region of the viral genome (3), while the other test uses two primers from the 5' noncoding region (10, 15).","Rhinovirus reverse transcription-PCR. Nucleic acids were isolated from the nasopharyngeal samples by using proteinase K-sodium dodecyl sulfate treatment followed by phenol extraction and ethanol precipitation. For detection of rhinoviruses, two reverse transcription-PCR assays were used (16). The first one utilizes primers from the conserved 5' noncoding region and the VP2 capsid protein coding region of the viral genome (3), while the other test uses two primers from the 5' noncoding region (10, 15).",506,73,1,0.077477589,0.424773395,0.478348911,0.498185575,89791dc5-23fc-47a8-8a52-3de5ea7e835f,6fbf1242-b3cd-4dba-bc21-7b2702860e25,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/text.a64d8d65-3234-4994-97db-72ddf414ecd1.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,6fbf1242-b3cd-4dba-bc21-7b2702860e25,23,text,"<a id='6fbf1242-b3cd-4dba-bc21-7b2702860e25'></a>

Bacterial culture and antibody assays. For detection of beta-hemolytic streptococci, swabs dipped into nasopharyngeal mucus were inoculated onto blood agar plates and incubated for 24 h in an atmosphere of 5% carbon dioxide at 37°C. Those plates showing uncertain growth were incubated another 24 h.","Bacterial culture and antibody assays. For detection of beta-hemolytic streptococci, swabs dipped into nasopharyngeal mucus were inoculated onto blood agar plates and incubated for 24 h in an atmosphere of 5% carbon dioxide at 37°C. Those plates showing uncertain growth were incubated another 24 h.",299,45,1,0.07809715,0.497062057,0.477106869,0.536247551,a64d8d65-3234-4994-97db-72ddf414ecd1,aff4abe2-ff68-469f-b90a-1190c33523d7,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/text.6fbf1242-b3cd-4dba-bc21-7b2702860e25.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,aff4abe2-ff68-469f-b90a-1190c33523d7,24,text,"<a id='aff4abe2-ff68-469f-b90a-1190c33523d7'></a>

Immunoglobulin G (IgG) antibodies to pneumococcal pneumolysin and C-polysaccharide were measured by EIA as described earlier, and a twofold-or-higher rise in antibody levels between paired sera was considered diagnostic (18). Antibodies to nontypeable *Haemophilus influenzae* and *Moraxella catarrhalis* were measured by EIA using whole bacterial cell antigen (a mixture of 10 different strains), and a threefold-or-higher antibody rise between paired sera was considered diagnostic for acute infection (6). IgG and IgM antibodies to chlamydial species were measured by a microimmunofluorescence method by using elementary bodies of *Chlamydia pneumoniae* Kajaani 7 and *Chlamydia trachomatis* 1.2 as antigens as described elsewhere (7), except that the sera were incubated overnight. The presence of IgM antibodies and/or a fourfold-or-greater change in antibody levels between paired sera was considered diagnostic for acute chlamydial infection. These antibody assays have been successfully used in the etiological diagnosis of pneumonia in children both in industrialized and developing countries (28, 29).","Immunoglobulin G (IgG) antibodies to pneumococcal pneumolysin and C-polysaccharide were measured by EIA as described earlier, and a twofold-or-higher rise in antibody levels between paired sera was considered diagnostic (18). Antibodies to nontypeable *Haemophilus influenzae* and *Moraxella catarrhalis* were measured by EIA using whole bacterial cell antigen (a mixture of 10 different strains), and a threefold-or-higher antibody rise between paired sera was considered diagnostic for acute infection (6). IgG and IgM antibodies to chlamydial species were measured by a microimmunofluorescence method by using elementary bodies of *Chlamydia pneumoniae* Kajaani 7 and *Chlamydia trachomatis* 1.2 as antigens as described elsewhere (7), except that the sera were incubated overnight. The presence of IgM antibodies and/or a fourfold-or-greater change in antibody levels between paired sera was considered diagnostic for acute chlamydial infection. These antibody assays have been successfully used in the etiological diagnosis of pneumonia in children both in industrialized and developing countries (28, 29).",1111,152,1,0.078297809,0.53633368,0.477814674,0.690287948,6fbf1242-b3cd-4dba-bc21-7b2702860e25,54b486b0-4cc1-456e-a1ec-30222ad02486,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/text.aff4abe2-ff68-469f-b90a-1190c33523d7.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold.pdf,54b486b0-4cc1-456e-a1ec-30222ad02486,25,text,"<a id='54b486b0-4cc1-456e-a1ec-30222ad02486'></a>

Mycoplasma IgM antibodies from the second serum samples taken on day 21 were measured with a commercial kit (Platelia; Sanofi Diagnostics Pasteur S.A., Marnes la Coquette, France) routinely used in our virology laboratory.","Mycoplasma IgM antibodies from the second serum samples taken on day 21 were measured with a commercial kit (Platelia; Sanofi Diagnostics Pasteur S.A., Marnes la Coquette, France) routinely used in our virology laboratory.",222,33,1,0.077847004,0.689778209,0.477372169,0.721940041,aff4abe2-ff68-469f-b90a-1190c33523d7,73a7a7b4-e550-4660-9466-f6311056d7c5,results_folder/chunk_images/Viruses_and_Bacteria_in_the_Etiology_of_the_Common_Cold/page_1/text.54b486b0-4cc1-456e-a1ec-30222ad02486.png,2025-10-29T04:41:31.169877+00:00,0.18.3,dpt-2-20250919
